Gene_ID	adj.P.Val
8748	0.9181
55174	0.9181
55178	0.9181
5603	0.9181
6910	0.9181
79685	0.9181
1501	0.9181
89782	0.9181
54877	0.9182
10130	0.9182
10010	0.9182
4751	0.9182
2800	0.9182
4899	0.9183
283897	0.9183
-	0.9183
129401	0.9183
55175	0.9183
6284	0.9183
1896	0.9183
284217	0.9183
256472	0.9183
54892	0.9183
8022	0.9183
-	0.9183
30837	0.9183
133121	0.9183
25926	0.9183
8727	0.9183
64960	0.9183
3985	0.9183
51571	0.9183
92667	0.9183
1634	0.9183
23192	0.9183
54892	0.9183
339804	0.9183
92259	0.9183
79858	0.9183
55573	0.9183
10477	0.9183
51284	0.9183
8814	0.9183
89848	0.9183
126298	0.9183
79747	0.9183
83900	0.9184
51503	0.9184
2256	0.9184
7188	0.9184
103695366	0.9184
54967	0.9184
10268	0.9186
254910	0.9186
29895	0.9186
114548	0.9186
256148	0.9186
22877	0.9186
22844	0.9189
191585	0.9189
23131	0.9189
79819	0.9189
2098	0.9189
85442	0.9189
3211	0.919
127829	0.9191
79188	0.9191
-	0.9191
10901	0.9191
1734	0.9191
207063	0.9191
80324	0.9191
5193	0.9191
9782	0.9191
85865	0.9191
388743	0.9191
4704	0.9191
6139	0.9191
2752	0.9191
9881	0.9191
7343	0.9191
3963	0.9191
85480	0.9191
51256	0.9191
-	0.9191
8321	0.9191
7525	0.9191
6093	0.9191
1075	0.9191
-	0.9191
6990	0.9191
2623	0.9191
6444	0.9191
474343	0.9191
116988	0.9191
5573	0.9191
203228	0.9191
1816	0.9191
100303453	0.9192
56941	0.9193
689	0.9193
283150	0.9193
29086	0.9193
54882	0.9193
51375	0.9193
144715	0.9193
201625	0.9193
125206	0.9193
10735	0.9193
-	0.9193
-	0.9193
105378130	0.9193
1382	0.9193
100507398	0.9193
7289	0.9193
729230	0.9193
387509	0.9193
729515	0.9193
26268	0.9193
9683	0.9193
50838	0.9194
408263	0.9194
23345	0.9194
-	0.9195
57010	0.9195
9266	0.9195
89777	0.9195
26039	0.9195
766	0.9195
7062	0.9195
414149	0.9195
64806	0.9195
23220	0.9195
9184	0.9195
56097	0.9195
150159	0.9195
51471	0.9195
200523	0.9195
22839	0.9195
353091	0.9195
79081	0.9195
643866	0.9195
6000	0.9195
522	0.9195
26795	0.9195
6776	0.9195
22994	0.9195
23553	0.9195
222171	0.9195
8867	0.9195
26234	0.9196
5393	0.9196
50937	0.9196
55964	0.9196
27098	0.9196
254272	0.9196
114659	0.9196
84290	0.9196
6227	0.9196
146722	0.9196
493829	0.9196
-	0.9196
51601	0.9196
1728	0.9196
9215	0.9196
9576	0.9196
125061	0.9196
654346	0.9196
157680	0.9196
-	0.9196
55667	0.9196
127602	0.9196
57099	0.9196
342945	0.9196
4336	0.9196
9844	0.9196
93979	0.9196
392307	0.9196
78997	0.9196
9704	0.9196
388335	0.9196
124404	0.9196
9478	0.9196
800	0.9196
266977	0.9196
11065	0.9196
8818	0.9196
103	0.9196
10615	0.9196
55146	0.9196
253738	0.9196
-	0.9196
729230	0.9196
6310	0.9196
3459	0.9196
6050	0.9196
105375512	0.9196
126017	0.9196
653653	0.9196
3908	0.9196
23614	0.9196
348980	0.9196
31	0.9196
430	0.9196
2643	0.9196
7153	0.9196
5570	0.9196
163049	0.9197
122046	0.9197
7083	0.9197
55653	0.9197
148811	0.9197
64794	0.9197
7071	0.9198
79882	0.9198
-	0.9198
2558	0.9198
56914	0.9198
945	0.9198
651	0.9198
4772	0.9198
64137	0.9198
10489	0.9198
25934	0.9198
6875	0.9198
100874363	0.9198
23191	0.9198
57111	0.9198
653399	0.9198
732253	0.9198
1444	0.9198
6191	0.9198
337882	0.9198
23729	0.9198
51690	0.9198
257313	0.9198
5648	0.9198
81889	0.9198
10919	0.9198
79839	0.9198
29966	0.9198
84144	0.9198
8996	0.9198
26165	0.92
9129	0.92
9113	0.92
114659	0.92
8028	0.92
64109	0.92
401474	0.92
2155	0.92
-	0.92
23767	0.92
5255	0.92
101928611	0.92
100873979	0.92
2651	0.92
24141	0.92
84986	0.92
51272	0.92
25901	0.92
6837	0.92
401027	0.92
80310	0.92
80267	0.92
84196	0.92
516	0.92
2852	0.92
124538	0.92
54784	0.92
5954	0.92
83851	0.92
113220	0.92
50651	0.92
23268	0.92
27020	0.92
79172	0.92
5902	0.92
93611	0.92
5170	0.92
6540	0.92
79925	0.92
135892	0.92
9366	0.92
23636	0.92
976	0.92
1479	0.92
140576	0.92
9871	0.92
3040	0.92
144402	0.92
84132	0.92
101929423	0.92
10010	0.92
2172	0.92
9612	0.92
2630	0.92
115727	0.92
4967	0.92
6905	0.92
10641	0.92
10008	0.92
26773	0.92
146779	0.92
22903	0.92
1740	0.92
6585	0.92
29880	0.92
23019	0.92
83549	0.92
2180	0.92
3688	0.92
3635	0.92
26155	0.92
27163	0.92
79819	0.92
23624	0.92
8318	0.92
-	0.92
84899	0.92
6717	0.92
8425	0.92
3662	0.92
57599	0.92
375757	0.92
347442	0.92
29127	0.92
5783	0.92
5521	0.92
5283	0.9201
10169	0.9202
8200	0.9202
9263	0.9202
79804	0.9202
-	0.9202
9301	0.9202
28952	0.9204
10514	0.9204
285622	0.9205
2533	0.9205
11100	0.9205
100506681	0.9206
9026	0.9206
2775	0.9206
116173	0.9206
6133	0.9206
84681	0.9206
8218	0.9206
25987	0.9206
9619	0.9206
775	0.9206
8659	0.9206
107984678	0.9206
104266961	0.9206
56853	0.9206
25988	0.9206
83482	0.9206
4867	0.9206
2996	0.9206
54328	0.9206
9381	0.9206
51622	0.9206
79083	0.9206
1410	0.9206
7781	0.9206
9037	0.9206
3842	0.9206
389690	0.9206
5605	0.9206
27289	0.9206
758	0.9206
200316	0.9206
92565	0.9206
22801	0.9206
64965	0.9206
104355137	0.9206
2662	0.9206
83852	0.9207
167127	0.9208
2907	0.9208
864	0.9208
7483	0.9208
104355294	0.9208
55676	0.9208
6839	0.9208
3449	0.9208
386618	0.9208
284001	0.9208
92558	0.9208
53349	0.9208
114928	0.9208
81793	0.9208
435	0.9209
6403	0.9209999999999999
391002	0.9209999999999999
57232	0.9209999999999999
3321	0.9209999999999999
23456	0.9209999999999999
10324	0.9209999999999999
56100	0.9211
7177	0.9212
6687	0.9212
125893	0.9212
131377	0.9212
6887	0.9212
-	0.9212
441669	0.9213
54700	0.9214
9655	0.9214
84945	0.9214
6508	0.9214
247	0.9214
9073	0.9214
1633	0.9214
126669	0.9214
-	0.9214
139081	0.9214
51754	0.9214
-	0.9214
11342	0.9214
-	0.9214
4640	0.9214
9107	0.9214
56147	0.9214
3161	0.9214
2267	0.9214
27112	0.9214
9861	0.9214
255394	0.9214
128553	0.9214
117583	0.9214
6672	0.9214
6853	0.9214
55168	0.9214
10861	0.9214
5411	0.9214
5339	0.9214
6817	0.9214
10477	0.9214
204474	0.9214
2528	0.9214
387775	0.9214
730394	0.9214
283093	0.9214
146760	0.9214
4884	0.9214
400668	0.9214
51303	0.9214
90338	0.9214
56990	0.9214
2557	0.9214
79027	0.9214
392309	0.9214
169841	0.9214
56905	0.9214
60386	0.9214
27300	0.9214
219931	0.9214
10921	0.9214
128239	0.9214
219743	0.9214
11285	0.9214
759	0.9214
8554	0.9214
11023	0.9214
64785	0.9214
65989	0.9214
388558	0.9214
7694	0.9214
57654	0.9214
64975	0.9214
84926	0.9214
7031	0.9214
92797	0.9214
5884	0.9214
23040	0.9214
2329	0.9214
3742	0.9214
3017	0.9214
246175	0.9214
54716	0.9214
114881	0.9214
491	0.9214
22876	0.9214
1983	0.9214
401666	0.9214
27127	0.9214
6309	0.9214
3134	0.9214
55699	0.9214
5918	0.9214
7556	0.9214
4582	0.9214
56850	0.9214
90865	0.9214
5680	0.9214
8453	0.9214
9209	0.9214
1003	0.9214
51061	0.9214
23236	0.9214
200407	0.9214
219348	0.9214
1117	0.9214
203100	0.9214
154865	0.9214
401563	0.9214
10084	0.9214
440561	0.9214
619207	0.9214
10206	0.9214
25960	0.9214
79187	0.9214
726	0.9214
361	0.9214
128817	0.9214
80036	0.9214
10580	0.9214
83881	0.9214
10195	0.9214
114760	0.9214
79712	0.9214
57585	0.9214
27190	0.9214
1814	0.9214
11143	0.9214
7594	0.9214
51329	0.9214
118424	0.9214
2274	0.9214
266722	0.9214
8528	0.9214
387266	0.9214
6814	0.9214
80746	0.9214
987	0.9214
10197	0.9214
51750	0.9214
27039	0.9214
113878	0.9214
566	0.9214
118932	0.9214
55210	0.9214
-	0.9214
23090	0.9214
23262	0.9214
10127	0.9214
23052	0.9214
22847	0.9214
835	0.9214
2186	0.9214
57544	0.9214
168400	0.9214
5864	0.9214
-	0.9214
3128	0.9214
64393	0.9214
1591	0.9214
282991	0.9214
11346	0.9214
-	0.9214
54433	0.9214
123041	0.9214
10068	0.9214
5004	0.9214
26043	0.9214
130399	0.9215
3651	0.9215
79005	0.9215
119392	0.9215
5460	0.9215
26354	0.9215
3627	0.9215
346653	0.9215
648791	0.9215
124512	0.9215
161003	0.9215
57546	0.9215
1627	0.9216
392	0.9216
2918	0.9216
90525	0.9216
5994	0.9216
100874244	0.9216
51339	0.9216
540	0.9216
202181	0.9216
3557	0.9216
160777	0.9216
5431	0.9216
1588	0.9216
-	0.9216
10125	0.9216
10427	0.9216
9213	0.9216
64427	0.9216
-	0.9216
390664	0.9216
4018	0.9216
22941	0.9216
2173	0.9216
91663	0.9216
285761	0.9216
9329	0.9216
9867	0.9217
23556	0.9217
3952	0.9217
101927586	0.9217
4116	0.9217
23137	0.9217
340419	0.9217
3747	0.9217
8654	0.9217
105376398	0.9217
51463	0.9217
58190	0.9217
5923	0.9217
83897	0.9217
64682	0.9217
152559	0.9217
159119	0.9217
642612	0.9217
55999	0.9217
83988	0.9217
8532	0.9217
10902	0.9217
54212	0.9217
342897	0.9217
1131	0.9217
79948	0.9217
401474	0.9219
219958	0.9219
254427	0.9219
7316	0.922
7849	0.922
728621	0.9221
6152	0.9221
85291	0.9221
5791	0.9221
10911	0.9221
143884	0.9221
79709	0.9221
23493	0.9221
149643	0.9221
22873	0.9221
84515	0.9221
440023	0.9221
29954	0.9221
27236	0.9221
9587	0.9221
100132476	0.9221
201562	0.9221
103724388	0.9221
51236	0.9221
56163	0.9221
80758	0.9221
81611	0.9221
339855	0.9221
312	0.9221
6555	0.9221
2998	0.9221
84619	0.9221
64344	0.9221
22839	0.9221
29015	0.9221
6232	0.9221
1479	0.9221
101928858	0.9221
9306	0.9221
-	0.9221
3623	0.9221
150681	0.9221
114625	0.9223
102724152	0.9223
10243	0.9223
60674	0.9223
219854	0.9223
3759	0.9223
22852	0.9223
6845	0.9223
84322	0.9223
4919	0.9223
-	0.9223
158866	0.9223
128308	0.9223
79469	0.9223
440836	0.9223
222826	0.9224
143384	0.9224
4718	0.9225
3119	0.9225
25	0.9225
1412	0.9225
66037	0.9225
6753	0.9225
57502	0.9227
256076	0.9228
7716	0.9228
8013	0.9228
90799	0.9228
375323	0.9228
165918	0.9228
10878	0.9228
5446	0.9229
23649	0.9229
2774	0.9229
8463	0.9229999999999999
9169	0.9231
3069	0.9231
91409	0.9231
81031	0.9231
3757	0.9231
55225	0.9231
338675	0.9231
2346	0.9231
7223	0.9231
9208	0.9231
55734	0.9232
8452	0.9232
202333	0.9232
340273	0.9232
124056	0.9233
10351	0.9234
84675	0.9234
6507	0.9234
388165	0.9234
6949	0.9234
56648	0.9234
79957	0.9234
55607	0.9234
90736	0.9234
552	0.9234
645104	0.9234
401630	0.9234
253980	0.9234
84978	0.9234
5313	0.9234
-	0.9234
10574	0.9234
8284	0.9234
373156	0.9234
79893	0.9234
403244	0.9234
79777	0.9234
23026	0.9234
140460	0.9234
286753	0.9234
3553	0.9234
81788	0.9234
138162	0.9234
319089	0.9234
8846	0.9234
83892	0.9234
9720	0.9234
7957	0.9234
245802	0.9234
127059	0.9235
390191	0.9235
7050	0.9235
145741	0.9235
2245	0.9235
8611	0.9235
84896	0.9235
653240	0.9235
126541	0.9235
79959	0.9235
-	0.9235
79748	0.9235
57214	0.9235
390595	0.9235
7133	0.9235
7458	0.9235
150365	0.9235
8525	0.9236
3444	0.9236
51298	0.9236
8448	0.9236
11330	0.9236
28988	0.9236
100996569	0.9236
390066	0.9236
220064	0.9236
51079	0.9236
6677	0.9236
83636	0.9236
51006	0.9236
10313	0.9236
4163	0.9236
8654	0.9237
4141	0.9237
9648	0.9237
54948	0.9237
10791	0.9238
27101	0.9238
1007	0.9238
1979	0.9238
101929730	0.9238
63827	0.9238
1	0.9238
3763	0.9238
54529	0.9238
58508	0.9238
117248	0.9239
8228	0.9239
5908	0.9239
8514	0.9239
140801	0.9241
728492	0.9241
11060	0.9241
284076	0.9242
51693	0.9244
441478	0.9244
23225	0.9244
2651	0.9244
56606	0.9244
5801	0.9244
4810	0.9244
154197	0.9244
4905	0.9244
139065	0.9244
9853	0.9244
140685	0.9244
-	0.9244
245806	0.9244
51094	0.9244
284379	0.9244
55005	0.9244
5803	0.9244
3791	0.9244
5294	0.9244
143458	0.9244
353345	0.9244
7082	0.9244
80758	0.9244
55010	0.9244
5592	0.9244
1306	0.9244
56063	0.9244
374650	0.9244
83851	0.9244
6449	0.9244
27018	0.9244
933	0.9244
440051	0.9244
23371	0.9244
79915	0.9244
254268	0.9244
3495	0.9244
28	0.9244
51082	0.9244
60684	0.9244
1068	0.9244
51596	0.9244
202500	0.9244
338799	0.9245
84570	0.9245
221044	0.9245
6711	0.9246
4109	0.9246
9496	0.9246
126868	0.9246
101060264	0.9246
139793	0.9246
22854	0.9246
7535	0.9246
10723	0.9246
2835	0.9246
7812	0.9246
4633	0.9246
23403	0.9246
200845	0.9246
79671	0.9246
10916	0.9246
26168	0.9246
3978	0.9246
64216	0.9246
56256	0.9246
22977	0.9246
115795	0.9246
103910	0.9246
79758	0.9246
259290	0.9246
1538	0.9246
204851	0.9246
2966	0.9246
81309	0.9246
863	0.9246
151306	0.9246
3118	0.9246
27005	0.9246
391211	0.9246
11026	0.9246
11273	0.9246
10617	0.9246
245972	0.9246
9790	0.9246
80760	0.9246
202151	0.9246
203102	0.9246
25766	0.9246
55319	0.9246
682	0.9246
3912	0.9246
27160	0.9246
23583	0.9246
150472	0.9246
125206	0.9246
55862	0.9246
284161	0.9246
54910	0.9246
26750	0.9246
608	0.9246
4855	0.9246
7564	0.9246
10458	0.9246
85414	0.9246
54967	0.9246
51091	0.9246
219527	0.9246
503542	0.9246
122618	0.9246
5870	0.9246
7812	0.9246
995	0.9246
643853	0.9246
8629	0.9246
123591	0.9246
91442	0.9246
550	0.9246
3822	0.9246
1477	0.9246
23108	0.9246
66000	0.9246
10841	0.9246
5544	0.9246
84084	0.9246
345630	0.9246
23556	0.9246
7411	0.9246
5371	0.9246
740	0.9246
375790	0.9246
128637	0.9246
51057	0.9246
-	0.9246
79947	0.9246
54988	0.9246
105371083	0.9246
121551	0.9246
8685	0.9246
66035	0.9246
100507588	0.9246
4289	0.9246
2114	0.9246
730249	0.9246
57670	0.9246
26339	0.9246
2834	0.9246
3568	0.9246
6541	0.9246
221400	0.9246
6509	0.9246
192670	0.9246
256394	0.9246
222662	0.9246
10116	0.9246
30813	0.9246
5549	0.9246
28973	0.9246
79852	0.9246
84272	0.9247
100132406	0.9247
347730	0.9247
91801	0.9247
109	0.9247
375307	0.9247
2668	0.9247
2897	0.9247
9620	0.9247
5347	0.9247
51166	0.9247
4905	0.9247
-	0.9247
122183	0.9247
151888	0.9247
84056	0.9247
401089	0.9247
10426	0.9247
50863	0.9247
55777	0.9248
8100	0.9249
643	0.9249
55749	0.9249
10333	0.9249
5134	0.925
55149	0.925
26523	0.925
8601	0.925
648	0.925
1630	0.925
1301	0.925
338440	0.925
55088	0.925
126637	0.925
4689	0.925
169792	0.925
89882	0.925
101928869	0.925
2130	0.925
79706	0.925
9444	0.925
7748	0.925
3758	0.925
266	0.925
-	0.9251
5429	0.9251
219771	0.9251
8796	0.9251
4833	0.9251
56112	0.9251
140689	0.9251
1497	0.9251
619207	0.9251
5949	0.9251
2648	0.9251
259307	0.9251
84071	0.9252
6039	0.9253
361	0.9253
9508	0.9253
373	0.9253
-	0.9253
51081	0.9253
131831	0.9253
5216	0.9253
4257	0.9253
5671	0.9254
26783	0.9254
220869	0.9254
-	0.9254
5201	0.9254
56172	0.9254
3448	0.9254
5996	0.9254
23658	0.9254
51434	0.9254
79725	0.9254
84100	0.9254
4062	0.9254
338692	0.9254
2304	0.9254
56681	0.9254
8636	0.9254
9641	0.9254
100130238	0.9254
83593	0.9254
2046	0.9254
25870	0.9254
3557	0.9254
1454	0.9254
100506815	0.9254
140707	0.9254
2559	0.9254
55237	0.9254
3122	0.9254
10735	0.9254
29126	0.9254
7114	0.9254
883	0.9254
221806	0.9254
56890	0.9254
337968	0.9254
54821	0.9254
9885	0.9254
1302	0.9254
57332	0.9254
8013	0.9254
55860	0.9254
122769	0.9254
84706	0.9254
26610	0.9254
51765	0.9254
3614	0.9254
5700	0.9254
83546	0.9254
94027	0.9254
6670	0.9254
2346	0.9254
388533	0.9254
1438	0.9254
79134	0.9254
818	0.9254
6002	0.9254
3745	0.9254
2070	0.9254
84812	0.9254
79840	0.9254
653643	0.9254
10456	0.9254
64849	0.9254
9527	0.9254
6758	0.9254
25873	0.9254
1978	0.9254
490	0.9254
1565	0.9254
10059	0.9254
10529	0.9254
51318	0.9254
-	0.9254
100507629	0.9254
128338	0.9254
2735	0.9254
9371	0.9254
220115	0.9254
64386	0.9254
79763	0.9254
126248	0.9254
10928	0.9254
3275	0.9254
-	0.9254
811	0.9254
5314	0.9254
9768	0.9254
-	0.9254
3754	0.9254
8667	0.9254
220359	0.9254
4059	0.9254
6164	0.9254
10630	0.9254
57142	0.9254
101928376	0.9254
4046	0.9254
22911	0.9254
4176	0.9254
5786	0.9254
4601	0.9254
54495	0.9254
4336	0.9254
1821	0.9254
3949	0.9254
64968	0.9254
55072	0.9254
2146	0.9254
83894	0.9254
10110	0.9254
8874	0.9255
1756	0.9255
375287	0.9255
140456	0.9255
79993	0.9255
5696	0.9255
375611	0.9255
149069	0.9255
83593	0.9255
253959	0.9255
23181	0.9255
92370	0.9255
79931	0.9255
56658	0.9255
9132	0.9255
776	0.9255
8795	0.9255
4848	0.9255
29957	0.9255
121665	0.9255
220202	0.9255
6898	0.9255
9179	0.9255
9462	0.9255
55230	0.9255
347169	0.9255
29946	0.9255
51566	0.9255
375056	0.9255
55001	0.9255
5101	0.9255
26509	0.9255
60495	0.9255
10565	0.9255
-	0.9255
29991	0.9255
11149	0.9255
285955	0.9255
-	0.9255
80174	0.9255
2996	0.9255
84957	0.9255
159125	0.9255
54926	0.9255
4671	0.9255
344558	0.9255
220972	0.9255
-	0.9255
26609	0.9255
143241	0.9255
79813	0.9255
29964	0.9255
79315	0.9255
80381	0.9255
7296	0.9255
51050	0.9255
152138	0.9255
51382	0.9255
1593	0.9255
8214	0.9255
53905	0.9255
158584	0.9255
53340	0.9255
79722	0.9255
245711	0.9255
51112	0.9257
90987	0.9257
64231	0.9257
25793	0.9257
4811	0.9257
6249	0.9257
5314	0.9257
83696	0.9257
64856	0.9257
-	0.9257
-	0.9257
2475	0.9257
64943	0.9257
8440	0.9257
23269	0.9258
10578	0.9258
22995	0.9258
3266	0.9258
55105	0.9258
9389	0.9258
27086	0.9258
440956	0.9258
2182	0.9258
1729	0.9258
374900	0.9258
84081	0.9258
-	0.9258
10016	0.9258
26330	0.9258
2130	0.9258
1278	0.9258
140893	0.9258
83541	0.9258
9351	0.9258
55620	0.9258
23312	0.9258
51246	0.9258
1212	0.9258
23428	0.9258
23210	0.9258
2286	0.9258
5071	0.9258
28232	0.9258
116135	0.9258
132014	0.9258
284297	0.9258
8659	0.9258
3216	0.9258
5009	0.9258
79807	0.9258
63897	0.9259
5279	0.9259
3176	0.9259
79670	0.9259
22999	0.9259
84901	0.9259
100129464	0.9259
168975	0.9259
5716	0.9259
51633	0.9259
51455	0.9259
29781	0.9259
55728	0.9259
6704	0.9259
51586	0.9259
752	0.9259
9439	0.9259999999999999
10459	0.9259999999999999
27350	0.9259999999999999
123624	0.9261
148789	0.9262
643226	0.9262
79370	0.9263
23087	0.9263
51517	0.9263
374655	0.9263
53335	0.9263
2072	0.9263
80307	0.9263
-	0.9263
9401	0.9263
126	0.9263
245932	0.9264
1487	0.9264
969	0.9264
27299	0.9264
10471	0.9264
26189	0.9265
4899	0.9265
5818	0.9265
9568	0.9265
101928612	0.9265
55852	0.9265
673	0.9265
3818	0.9265
3622	0.9265
441295	0.9265
1400	0.9265
29941	0.9265
3068	0.9265
25764	0.9265
-	0.9265
11235	0.9265
9646	0.9265
286410	0.9265
2529	0.9265
93589	0.9265
8721	0.9265
9096	0.9265
8704	0.9265
283104	0.9265
81693	0.9265
157570	0.9265
-	0.9265
339745	0.9265
9677	0.9265
50809	0.9265
114044	0.9265
112476	0.9265
100507114	0.9265
150274	0.9265
51148	0.9265
226	0.9265
841	0.9265
124773	0.9265
168507	0.9265
139760	0.9265
7307	0.9265
-	0.9265
83595	0.9265
255520	0.9265
4582	0.9265
8390	0.9265
23601	0.9265
81928	0.9266
7316	0.9266
2778	0.9266
84787	0.9266
27248	0.9266
116729	0.9266
136541	0.9266
113444	0.9266
135250	0.9266
55709	0.9266
146723	0.9266
84993	0.9266
81698	0.9267
-	0.9267
374739	0.9267
79019	0.9267
-	0.9267
22902	0.9267
4172	0.9267
81892	0.9267
56157	0.9267
886	0.9267
148137	0.9267
56106	0.9267
425054	0.9267
441194	0.9267
7442	0.9267
6787	0.9267
55117	0.9267
-	0.9267
58500	0.9267
9173	0.9267
23513	0.9267
51428	0.9267
146850	0.9267
55240	0.9267
51022	0.9267
27071	0.9267
150678	0.9267
80332	0.9267
10467	0.9267
283849	0.9267
81469	0.9267
9019	0.9267
101409253	0.9267
8302	0.9267
57180	0.9267
9839	0.9267
23173	0.9267
84304	0.9267
54440	0.9267
-	0.9267
114625	0.9267
29850	0.9267
56137	0.9267
11231	0.9267
79664	0.9267
56891	0.9267
64211	0.9267
5132	0.9267
3146	0.9267
25864	0.9267
4101	0.9267
128368	0.9267
4862	0.9267
10541	0.9267
56114	0.9267
57489	0.9267
10562	0.9267
653486	0.9267
291	0.9267
-	0.9267
5646	0.9267
10	0.9267
9486	0.9267
135924	0.9267
124056	0.9267
6579	0.9267
286527	0.9267
7016	0.9267
27086	0.9267
112840	0.9267
-	0.9267
55746	0.9267
2206	0.9267
10716	0.9267
90488	0.9267
3889	0.9267
4801	0.9267
9293	0.9267
138881	0.9267
23370	0.9267
-	0.9267
1759	0.9267
11126	0.9267
800	0.9267
7023	0.9267
85319	0.9267
25949	0.9267
23426	0.9267
1789	0.9267
79019	0.9267
55322	0.9267
6009	0.9267
84647	0.9267
57348	0.9267
7709	0.9267
23435	0.9267
1244	0.9267
10941	0.9267
284532	0.9267
83546	0.9267
51305	0.9267
-	0.9267
8417	0.9267
390151	0.9267
314	0.9267
168090	0.9267
25769	0.9267
23025	0.9267
206412	0.9267
64215	0.9267
-	0.9267
-	0.9267
10781	0.9267
54577	0.9267
6128	0.9267
4615	0.9267
79726	0.9267
1258	0.9267
283694	0.9267
-	0.9267
474343	0.9267
6878	0.9267
3423	0.9267
3880	0.9267
79679	0.9267
528	0.9267
4105	0.9267
653145	0.9267
51608	0.9267
27183	0.9267
9380	0.9267
79792	0.9267
3985	0.9267
5542	0.9267
51266	0.9267
54165	0.9267
27329	0.9267
100132596	0.9267
11043	0.9267
55084	0.9267
196383	0.9267
203238	0.9267
56103	0.9267
11343	0.9267
3036	0.9267
152015	0.9267
8569	0.9267
3854	0.9267
101929407	0.9267
5176	0.9267
11172	0.9268
3945	0.9268
23283	0.9268
9120	0.9268
2209	0.9268
606500	0.9268
389690	0.9269
7903	0.9269
5577	0.9269
255877	0.9269
5029	0.9269
57575	0.927
8481	0.927
59353	0.927
28511	0.927
84254	0.927
152137	0.927
219484	0.927
91695	0.927
2954	0.927
9321	0.927
1761	0.927
8100	0.927
80740	0.927
572	0.927
154288	0.927
26278	0.927
140699	0.927
5167	0.9271
10686	0.9271
90390	0.9271
390079	0.9271
-	0.9271
2072	0.9271
115752	0.9271
3770	0.9271
100507143	0.9271
6232	0.9271
132989	0.9271
10908	0.9271
129881	0.9271
2357	0.9271
642968	0.9271
51311	0.9272
79594	0.9272
9205	0.9272
115361	0.9272
113402	0.9272
339366	0.9272
647309	0.9272
23209	0.9272
79018	0.9272
4928	0.9272
11112	0.9272
746	0.9272
58526	0.9272
92369	0.9272
3806	0.9272
292	0.9272
3177	0.9272
2519	0.9272
-	0.9272
6320	0.9272
80333	0.9272
57532	0.9272
-	0.9272
351	0.9272
10427	0.9272
29974	0.9272
2264	0.9272
144453	0.9272
6606	0.9272
285	0.9272
11338	0.9273
-	0.9274
6938	0.9274
80818	0.9274
389763	0.9274
23305	0.9274
51569	0.9274
-	0.9274
56260	0.9274
3167	0.9274
3549	0.9275
399687	0.9275
84282	0.9275
125962	0.9275
29986	0.9275
78987	0.9275
65003	0.9275
3337	0.9275
136371	0.9275
81931	0.9275
54507	0.9275
83860	0.9275
100874369	0.9275
93099	0.9275
10288	0.9275
7532	0.9275
79796	0.9275
92822	0.9275
10491	0.9275
399664	0.9275
79695	0.9275
10626	0.9276
353324	0.9276
23218	0.9276
3699	0.9276
4591	0.9276
22914	0.9276
84281	0.9276
1457	0.9276
5523	0.9276
64093	0.9276
440823	0.9276
441639	0.9276
7157	0.9276
92749	0.9276
257202	0.9276
91978	0.9276
100073347	0.9276
10645	0.9277
132241	0.9277
11122	0.9277
81544	0.9278
9247	0.9278
54878	0.9278
4124	0.9278
200895	0.9278
6444	0.9278
84335	0.9279
60	0.9279
149628	0.9279
56288	0.9279
81870	0.9279999999999999
796	0.9279999999999999
1369	0.9279999999999999
258	0.9279999999999999
102723427	0.9279999999999999
1521	0.9279999999999999
158219	0.9279999999999999
171558	0.9281
10170	0.9283
4223	0.9283
-	0.9283
163702	0.9283
8624	0.9283
387856	0.9283
27245	0.9283
4063	0.9284
81491	0.9284
84224	0.9284
114932	0.9284
128178	0.9285
3116	0.9285
9836	0.9285
2213	0.9285
25806	0.9285
55684	0.9285
1031	0.9285
3953	0.9285
51729	0.9285
343071	0.9285
1160	0.9285
-	0.9285
79139	0.9285
2048	0.9285
56246	0.9285
4018	0.9285
81931	0.9286
83540	0.9286
7979	0.9286
10942	0.9286
-	0.9286
378	0.9286
6095	0.9286
-	0.9286
51093	0.9286
147699	0.9286
100874325	0.9286
3483	0.9286
342977	0.9286
23129	0.9286
552900	0.9286
653645	0.9286
56143	0.9286
60495	0.9286
389541	0.9286
81839	0.9286
4899	0.9286
85300	0.9286
26136	0.9286
201161	0.9286
868	0.9286
26130	0.9286
5455	0.9286
56124	0.9286
114659	0.9286
1915	0.9286
6503	0.9286
27287	0.9287
3359	0.9287
3984	0.9289
127247	0.9289
55117	0.9289
8428	0.9289
7048	0.9289
387885	0.9289
22873	0.9289
254786	0.9289
149175	0.9289
5453	0.9289
91603	0.9289
55693	0.9289
26247	0.9291
995	0.9291
29915	0.9291
80344	0.9291
84985	0.9291
10758	0.9291
22987	0.9292
54920	0.9292
3842	0.9292
6173	0.9292
23284	0.9292
54780	0.9292
10001	0.9292
101929882	0.9292
1549	0.9292
10017	0.9292
23133	0.9292
8557	0.9292
55567	0.9292
1039	0.9292
83596	0.9292
83849	0.9292
51385	0.9292
51068	0.9292
9043	0.9292
199713	0.9292
5878	0.9292
128344	0.9293
342096	0.9293
23074	0.9293
390144	0.9293
81691	0.9293
79684	0.9293
57521	0.9293
440163	0.9293
11092	0.9293
10124	0.9293
101927690	0.9293
2946	0.9293
7450	0.9293
57194	0.9293
91614	0.9293
27340	0.9293
29798	0.9293
79760	0.9293
