Gene.symbol,binary
KTN1,0
TAPBP,0
LLGL2,0
IGHMBP2,0
UBE2Z,0
GPAT4,0
ADRA1A,0
USF3,0
LRRN3,0
TBL1XR1,0
NELFCD,0
KLHL10,0
ZCCHC7,0
XYLT1,0
UGT1A6,0
CEACAM1,0
SOX6,0
PRDM16,0
C10orf91,0
TIAM1,0
GPBP1,0
BCL2L11,0
LTBP3,0
CACNG3,0
SCFD1,0
TNK2,0
LBX2,0
ENTPD3,0
BMF,0
ZNRD1,0
ZNF337,0
CDIPT,0
SPO11,0
CHKA,0
C11orf95,0
DNAAF3,0
TMEM196,0
LZTS1,0
MCF2L2,0
KCNS1,0
SNRPD1,0
COL4A6,0
RP1,0
CTNS,0
DDX52,0
ADGRA3,0
VNN3,0
CTDSPL2,0
DPP8,0
ZGPAT,0
TMPRSS15,0
RBFA,0
TTPAL,0
PLAC8,0
OR6Q1,0
GMCL1,0
FBXO24,0
LOC400997,0
LYNX1,0
QDPR,0
LINC00652,0
TCN1,0
CPSF1,0
AMPD3,0
UTS2,0
USP44,0
UBE2NL,0
PNPLA1,0
TAOK2,0
NIPSNAP3B,0
PITPNB,0
CNKSR1,0
CARMIL2,0
DHX37,0
HCFC1R1,0
CBX1,0
RFX2,0
OR4K5,0
GUCA2B,0
RTN1,0
MBD5,0
PPP1R12B,0
LMF1,0
PPFIA3,0
WBP11P1,0
DCTN3,0
LENG9,0
PCDH7,0
WDR55,0
FGF3,0
PDIA5,0
MYH6,0
WWOX,0
TMEM257,0
SOGA1,0
DKK2,0
OR9G4,0
LYPD6,0
CSMD1,0
ALDH2,0
IRX1,0
OTOGL,0
WNT6,0
SNX16,0
DFNB59,0
DMD,0
MUSK,0
DPP6,0
NDUFV3,0
OR6V1,0
C21orf2,0
AK2,0
SEC23A,0
ANGPTL6,0
PHF7,0
ZDHHC19,0
DNMT1,0
ABTB1,0
PACRG,0
SOGA1,0
PKDREJ,0
POU4F1,0
FAM134C,0
JMJD1C,0
MRPL45,0
PDE11A,0
ACTL8,0
ATP2B4,0
LYRM9,0
SOCS5,0
PRPF40A,0
TMED1,0
ZWILCH,0
PCDH20,0
S100A10,0
GTPBP10,0
SKA3,0
MFAP3,0
LINC01598,0
RAB42,0
PARP6,0
FBXO24,0
RPL22L1,0
CMTM7,0
TMEM189-UBE2V1,0
ATG4B,0
NRIP3,0
COL18A1,0
NIPAL4,0
DACH2,0
GUK1,0
BAGE4,0
FUOM,0
VENTXP7,0
DAOA,0
KBTBD7,0
ERBB2,0
WIPF1,0
PAXIP1,0
COL5A3,0
OSBPL1A,0
TTC5,0
TBC1D3F,0
LDHAL6A,0
FCRL3,0
PRND,0
ANKRD17,0
CCT5,0
GTPBP8,0
ZNF16,0
SLC9A5,0
SLC10A7,0
BHLHE23,0
DUSP13,0
C19orf25,0
SPDYE1,0
EEF1B2,0
RPS10P7,0
ZDHHC7,0
TRAIP,0
CTNNBL1,0
USP32,0
P2RY1,0
KLHL38,0
PBX4,0
METTL9,0
GPBP1,0
NAPEPLD,0
GPSM1,0
MARCH8,0
C1QB,0
OR3A3,0
LOC105369819,0
PCDHGA2,0
CSN2,0
NCOR2,0
PLXNA4,0
ADPRHL1,0
CFAP161,0
DCLK1,0
LZTR1,0
GLIS3,0
PDF,0
SLCO2B1,0
ZNF146,0
ACACB,0
DPP10,0
PTPN7,0
FGL2,0
BCL7B,0
RCN2,0
GNB1L,0
ETV4,0
TMEM108-AS1,0
KEAP1,0
ACSL3,0
HAS3,0
LOC101927358,0
SLC22A12,0
RMDN3,0
PLEKHO2,0
CAPN11,0
LLGL1,0
LY6H,0
GUSBP2,0
ZNF208,0
THEG,0
ZNF268,0
CHRDL1,0
RNF145,0
ARHGAP30,0
EPM2AIP1,0
SRSF8,0
GSPT1,0
UBTF,0
BEX2,0
HNRNPK,0
PEX2,0
TPP2,0
FYN,0
ZNF454,0
IDO2,0
FBXO39,0
TBP,0
MDN1,0
KDELR1,0
HLCS,0
MYBPC1,0
IKBKAP,0
CHST5,0
RAB40B,0
NDUFAF5,0
CHST9,0
MRPL32,0
PCMT1,0
DNAJB11,0
CCDC110,0
KRTAP20-2,0
GAGE4,0
NOP2,0
LPIN1,0
KERA,0
SP110,0
SGO2,0
TMEM64,0
UBE2Z,0
TNFSF11,0
SEPT2,0
ZFY,0
ELMSAN1,0
C2orf61,0
ZNF587,0
ATP5G1,0
GNRH2,0
BCAR3,0
SZRD1,0
ITGB3,0
SEC31B,0
HLA-DOB,0
LOC100130992,0
REEP5,0
FMO5,0
ZDHHC18,0
FAM65C,0
TNFSF18,0
MRPL47,0
ABLIM2,0
SLC11A1,0
MMRN2,0
KRTAP10-3,0
TRA2B,0
KRTAP5-4,0
RBMY1B,0
SHE,0
C8orf22,0
REXO2,0
HTN3,0
C16orf92,0
SNAPC1,0
DISC1,0
SNTA1,0
SLC25A18,0
ZFAND6,0
LEMD3,0
MTIF3,0
AIPL1,0
LMBRD2,0
ZG16,0
GANAB,0
FBLN2,0
PTPRO,0
PQLC1,0
CXCL9,0
SHPRH,0
GBP6,0
ADD3,0
HS1BP3,0
WDR38,0
LOC101928047,0
STARD3NL,0
UBAP2L,0
TUBAL3,0
POLR2I,0
MICALCL,0
ARHGEF10L,0
DSP,0
RET,0
SLC38A2,0
MED27,0
FECH,0
PPP1R2,0
OPN1SW,0
SH3GLB2,0
ERO1A,0
XBP1,0
NAIP,0
EIF4G1,0
NPRL3,0
C22orf15,0
IFT52,0
DHX40,0
RALGDS,0
HIST1H4E,0
TOX3,0
RTCA,0
ATF2,0
GPS1,0
BRIP1,0
MLC1,0
ERBIN,0
HAND2,0
LYPLAL1,0
CKMT1B,0
MOB3B,0
SULF1,0
POLR3F,0
METTL17,0
LOC105372489,0
EXO1,0
FAHD2A,0
TMC5,0
MEIS2,0
CALCOCO1,0
FOLR1,0
REEP1,0
WAC,0
RNF14,0
AK2,0
KBTBD3,0
BHLHB9,0
PTPN13,0
OGFOD3,0
TECTB,0
MRPS21,0
IL1RAP,0
FAM159A,0
FHOD1,0
INIP,0
STAT2,0
TMC7,0
CYP20A1,0
PTPDC1,0
STX2,0
CD3E,0
KLHL20,0
SLCO1A2,0
SLC2A5,0
DNAJC7,0
PERP,0
DUSP15,0
CCBE1,0
ADD3,0
DNPH1,0
COCH,0
DAG1,0
PFKL,0
L1TD1,0
OR5I1,0
SLC17A2,0
SHOX,0
SDAD1,0
MDK,0
TIRAP,0
PPP1R10,0
RFX3,0
APOBEC3G,0
GTF2I,0
NACA,0
PCBP4,0
C1orf61,0
HDGFL1,0
VPS36,0
FGF7,0
CDKL2,0
C19orf24,0
APOL2,0
BSN,0
LOC100507657,0
VGLL1,0
GLP1R,0
SF3B6,0
VPS33A,0
TARP,0
HBM,0
ERGIC3,0
ZYX,0
ANXA7,0
PDGFA,0
SLC6A10P,0
ACSM1,0
FFAR2,0
NUP153,0
GTPBP8,0
SEC23B,0
CD19,0
OR7E24,0
LOC284080,0
ANGPTL8,0
MUC1,0
KCNJ4,0
TBC1D25,0
ZNF223,0
PROP1,0
CD40,0
LDHD,0
THRA,0
APITD1,0
LAD1,0
ZNF2,0
SPIC,0
DGKD,0
FXYD2,0
ATP2B4,0
B3GALT1,0
ANKRD2,0
UCN2,0
ITGA6,0
OPN5,0
TMC6,0
FILIP1L,0
TMEM67,0
RFX4,0
SPIDR,0
NLRP4,0
CYTIP,0
GMPR2,0
UQCC1,0
COL28A1,0
CEP44,0
STYXL1,0
TMSB15B,0
CNIH1,0
ZNF266,0
HELQ,0
ARHGAP39,0
SMOX,0
CACNA2D1,0
ABCC6,0
TMEM33,0
LYPD5,0
NXF4,0
FAM210B,0
UBOX5,0
APLF,0
ADD2,0
AGTRAP,0
AHCTF1,0
PARP1,0
RELN,0
TGS1,0
BEND2,0
CMC1,0
PPP2R5A,0
C6orf25,0
TMEM136,0
NSA2,0
VDAC2,0
GATC,0
OPRM1,0
ACSL6,0
INTS12,0
OBSCN,0
LINC00472,0
PMFBP1,0
SREBF1,0
CDX1,0
MAPK11,0
CHRM2,0
SPOCK1,0
ADH6,0
LINGO1,0
LINC01213,0
U2AF2,0
LINC00854,0
IGSF9,0
FKBP9,0
PDE4B,0
SELPLG,0
PYDC1,0
RHOF,0
ACAD8,0
THUMPD1,0
ADCY4,0
SDCBP,0
SPCS2,0
MXI1,0
FES,0
SPTBN5,0
RAB41,0
VPS28,0
RPGRIP1L,0
EIF4E1B,0
BOLA3,0
FSD1,0
MAN1A2,0
GNL3,0
TOR2A,0
WBP11P1,0
CT55,0
CYB561A3,0
SAC3D1,0
FGGY,0
IL9,0
GSTT2,0
KCNQ5,0
USP29,0
RNF225,0
MYO5C,0
PHAX,0
B2M,0
DLG3,0
MPZ,0
NSL1,0
STMN1,0
SCAMP3,0
ATP5F1,0
STX1A,0
RBM4,0
SLC5A4,0
SOX5,0
FPR2,0
MGAT1,0
LOC101928955,0
PRR5-ARHGAP8,0
SAP18,0
LOC101929457,0
OSBPL3,0
ARHGAP45,0
ENTPD5,0
ASTN2,0
PPM1D,0
LOC151174,0
XAGE1E,0
PCP2,0
TBX22,0
H19,0
SHOC2,0
PCDHGA7,0
NCOR1,0
CABP2,0
C19orf45,0
TPD52L1,0
ENTPD8,0
PTAFR,0
TOR3A,0
GPR151,0
LGALS8,0
SEPN1,0
EPM2A,0
AKT1,0
HIPK2,0
FBXO5,0
KRIT1,0
DTWD1,0
ARSG,0
RPL26L1,0
TRAT1,0
FAM131B,0
TSPAN11,0
DNAJC8,0
DOCK1,0
HIST1H3C,0
ZIC2,0
ABLIM1,0
ANKRD42,0
OGFOD1,0
ATP2C1,0
RLF,0
NPFF,0
GHRL,0
RCC1L,0
LRRFIP2,0
ASCL1,0
COMMD10,0
THOC1,0
TM2D3,0
CRY2,0
C9orf57,0
PDE5A,0
ARL11,0
SGCE,0
FAM156A,0
POLR2J4,0
INTS1,0
PCDHGC4,0
EIF3M,0
GULP1,0
LINC01538,0
CLYBL,0
CUTA,0
TPI1,0
LMOD1,0
NME2,0
LOC644285,0
SAMD8,0
LAT,0
MAD2L1BP,0
SYT17,0
RPP40,0
PIK3AP1,0
LGR6,0
LIMS1,0
STRADA,0
CCIN,0
LOC100652930,0
OAS3,0
ARSD,0
CTAG2,0
NECTIN4,0
SLC25A10,0
GALNT1,0
KALRN,0
ANXA1,0
SCRT2,0
DARS2,0
ARMC10,0
PSMD12,0
CTNNBIP1,0
KANK1,0
EYA4,0
ATP9A,0
ANAPC2,0
FRRS1,0
ASB8,0
LOC101929011,0
NAP1L4,0
NTN3,0
TBX6,0
GLA,0
CISD2,0
TCEAL9,0
HNRNPH2,0
COMT,0
HIVEP3,0
BEX4,0
TCL1B,0
PHF10,0
EIF5,0
OR52N5,0
DGAT1,0
GPR141,0
MYCL,0
GDF1,0
HSD17B12,0
PSMB9,0
LINC01173,0
LIN7C,0
PCDHAC1,0
HOXB5,0
PPP2R3A,0
PAX3,0
IL3,0
OR14C36,0
KDM2B,0
PCDHA6,0
FOLR1,0
EIF4A1,0
CLN8,0
GRB10,0
ZNF827,0
LINC01479,0
MRFAP1,0
CELA2B,0
OTOF,0
RNF187,0
A2ML1,0
LOC101930049,0
PLEKHO1,0
APOF,0
POLR2J4,0
PGAM2,0
ITGA4,0
LINC00226,0
CAMSAP3,0
VNN2,0
ABCC11,0
PANK1,0
F2R,0
RBBP5,0
MMD,0
TCAF2,0
DIP2A,0
ARPC1B,0
FAM212B,0
NOP56,0
RALGAPA2,0
SF3A2,0
FREM3,0
FERMT3,0
C11orf58,0
RALYL,0
DDRGK1,0
NCF1C,0
C4orf17,0
FMO2,0
STK4,0
IKBKAP,0
AMY1B,0
NTMT1,0
LOC101927640,0
PLD3,0
BTBD10,0
CREBRF,0
PSMD8,0
WDR12,0
CENPF,0
ARHGAP35,0
PABPC1,0
ZNF641,0
ZKSCAN8,0
CHL1,0
KIAA0226L,0
HOXC5,0
CD5,0
FGL1,0
E4F1,0
RSBN1,0
MKS1,0
UNCX,0
ZNF197,0
LOC101929123,0
STXBP1,0
IL17C,0
SH3PXD2A,0
FNBP4,0
BICDL2,0
KRT76,0
KRTAP15-1,0
IMP4,0
MIR7515HG,0
MYO1B,0
FFAR4,0
DCUN1D2,0
CBL,0
LRRC2,0
TTTY2,0
TMEM267,0
IDH1,0
TUBG1,0
FRK,0
TXNL4B,0
FRMD6,0
SEPT10,0
IFNA2,0
LOC285147,0
ELP2,0
SPACA5B,0
CYP21A2,0
B3GNT2,0
IL17RC,0
AOC3,0
ZNF792,0
PIGS,0
PLEKHF2,0
SEMA4A,0
TMTC3,0
ABHD13,0
RABEP2,0
ZNF430,0
TSPAN1,0
CMKLR1,0
MRPL11,0
SAMD12,0
PLSCR1,0
MRPL36,0
TALDO1,0
AGO3,0
MLN,0
DNAH12,0
GREB1,0
OR1D2,0
CCDC134,0
SNUPN,0
HSD17B2,0
LRRTM3,0
BNC1,0
PPP2R5D,0
ZNF781,0
VEZT,0
PDE1C,0
MSH5,0
NCOA4,0
KCTD15,0
LOC338694,0
HCAR2,0
FZD4,0
MBNL3,0
GJB3,0
PKIG,0
MRPL28,0
PPM1A,0
HIGD2B,0
PPHLN1,0
SMYD1,0
SUN3,0
IGSF22,0
ATR,0
CFAP70,0
HINT3,0
TCL1A,0
ZSCAN10,0
ZNF319,0
FIRRE,0
MTHFD1L,0
YTHDC2,0
ZNF32,0
LOC100652911,0
PLEKHA4,0
SLC1A6,0
SNX7,0
GDAP1,0
A1CF,0
CD79A,0
TCP1,0
LRRC24,0
MAGEA6,0
MGAT3,0
PSMC5,0
ONECUT2,0
IFITM4P,0
B3GALNT1,0
RPL10A,0
MARCH6,0
RACGAP1,0
MORC3,0
SLC38A10,0
DYRK4,0
DALIR,0
CDK8,0
DYNLL1,0
ZFP14,0
SHROOM4,0
LOC101928406,0
MYH11,0
PSD,0
CTSH,0
HIPK4,0
PSMB10,0
ALG13,0
ATG9A,0
EML6,0
WSPAR,0
TRAPPC6A,0
MAFA,0
KSR2,0
IGDCC4,0
RNF141,0
TIAL1,0
RIMS4,0
PCDHB5,0
TOM1L2,0
RTN4RL2,0
ACER2,0
HBZ,0
CDX4,0
LINC01598,0
MAS1L,0
HAVCR1P1,0
SPACA4,0
CYP3A5,0
ALG12,0
RFWD2,0
ZNF675,0
ST13P4,0
SERPINB11,0
FAM71C,0
GABRA5,0
RAB39A,0
C20orf196,0
ZMYND19,0
TWISTNB,0
XKR6,0
LOC102606466,0
AGAP3,0
CMIP,0
TNFSF13,0
PCDHA13,0
GRK2,0
KANSL1L,0
TAF15,0
TSC2,0
LOC157931,0
HIST1H1B,0
MYO1F,0
ALLC,0
WFDC6,0
MTA1,0
FEN1,0
HMGN3,0
HN1L,0
YWHAE,0
CHST2,0
RUVBL1,0
ZSWIM3,0
ZNF85,0
THOC3,0
GRAP,0
ZNF77,0
ZNF626,0
SYNGR3,0
WDR45,0
NCF4,0
LINC00363,0
KCNJ10,0
GREM2,0
HNMT,0
PCDH7,0
MAGED1,0
FAM13A,0
SEZ6L2,0
TMEM150B,0
MLLT10,0
FAR2,0
TTTY13,0
SUN3,0
CLDN16,0
CSE1L,0
HMGB1,0
TREH,0
HSFY2,0
DNASE2B,0
EIF5,0
TRIML2,0
TTYH2,0
ANKRD20A3,0
LOC105377162,0
PHF3,0
FGF10,0
ARID5A,0
OR5H2,0
ZNF235,0
OCRL,0
ABCB9,0
CRIM1,0
MNX1,0
FAM229B,0
MYO10,0
SGCZ,0
KRTAP13-1,0
OTX2,0
UBL3,0
SLC5A10,0
AHSP,0
SFTPB,0
TRMT61B,0
PPP2R2B,0
NIPAL4,0
RENBP,0
KIF5B,0
OR2A1,0
ABCC12,0
LRRC23,0
LIX1,0
CLOCK,0
NOL8,0
ROPN1L,0
ADH1B,0
ANTXR1,0
GPR174,0
KCTD20,0
C11orf57,0
LSM5,0
RPL10,0
N6AMT1,0
RLIM,0
MBTPS2,0
ZNF660,0
RAB7A,0
FAM98C,0
PLPP3,0
ADAMTS16,0
IFNE,0
INIP,0
HOXC6,0
OR8B12,0
NRG1,0
TBC1D22A,0
TUBB6,0
PROSER2,0
CNOT9,0
AQP9,0
HEY1,0
RAP2B,0
IQCG,0
IFNE,0
UBE2L6,0
SNHG3,0
ODF2L,0
NCR2,0
PROSER1,0
ZNF670,0
TTPA,0
TLR5,0
ILF3,0
AES,0
DNAJB8,0
MAN2A1,0
RD3,0
SPRR2A,0
ZMAT3,0
DLX2,0
KIR2DS5,0
EMC6,0
RECQL,0
SLITRK2,0
CCL16,0
ALDH5A1,0
SHANK2,0
TBX19,0
IFT81,0
TAB1,0
INSL5,0
POP4,0
TYMP,0
SLC35E3,0
ZFPL1,0
UTP14A,0
C4orf32,0
ST18,0
TLR9,0
WBSCR27,0
SYNE2,0
KDM6A,0
C1QTNF6,0
MYO1E,0
FN1,0
ST6GALNAC3,0
EXOC3L4,0
SLC35B2,0
ARMC10,0
ALDH1A3,0
MEAF6,0
SNX1,0
TRPV4,0
ZNF346,0
GRN,0
CERS1,0
LINC01476,0
SUCLG2,0
TUBA3FP,0
TSPYL2,0
F8,0
SCGN,0
GRIK3,0
AURKC,0
ITPKC,0
PQLC2,0
FAHD2A,0
SPTLC2,0
MOAP1,0
EDNRB,0
DUSP11,0
LNX2,0
GCSH,0
MON1B,0
TCEAL3,0
SNX5,0
ZNF518A,0
SLC2A3,0
MANEA-AS1,0
ZDHHC12,0
MKI67,0
RRBP1,0
NIP7,0
COX6B2,0
ZAN,0
PARP15,0
NKPD1,0
IGFL3,0
SAMD1,0
PLXNB1,0
CTDP1,0
NEUROD2,0
MCTS1,0
EWSR1,0
LINC00844,0
ENTPD6,0
PPP1R3B,0
SRD5A2,0
SLC22A3,0
POFUT2,0
ZWINT,0
CHCHD7,0
ITGB5,0
HTR7P1,0
SASS6,0
RREB1,0
CNTN1,0
OR2A1,0
LILRA6,0
ADAM28,0
FRRS1,0
XPR1,0
UNC45A,0
TSTA3,0
AZGP1,0
ZNRF3,0
CAND1,0
KCNK10,0
AFAP1L2,0
L3MBTL1,0
COQ2,0
TPP2,0
TMBIM1,0
ENOX2,0
XRCC4,0
RPL23AP64,0
OR10H5,0
CILP,0
RGS9,0
SNAR-A1,0
SERPINE2,0
FARP1,0
RPLP1,0
SGK3,0
LOC101928708,0
TSSK4,0
TSPAN9,0
SUMO4,0
HIST2H2BF,0
HES4,0
OR1S2,0
ZACN,0
CACNA1C-AS4,0
TIFAB,0
BCL2L13,0
WLS,0
IL1A,0
NPIPA1,0
CALHM2,0
ACP7,0
MED16,0
PPARD,0
FOXD1,0
ERAL1,0
FGFR1OP,0
PIAS2,0
BRDT,0
IL18BP,0
PPIAL4A,0
HNRNPDL,0
WDFY1,0
PAX6,0
PROSER1,0
COX5B,0
NAP1L1,0
RIMBP3,0
C16orf87,0
LOC100130798,0
APOB,0
SMAD2,0
IL22RA2,0
SCAI,0
SMARCA4,0
OR5K2,0
HS6ST1,0
AKAP12,0
LCN6,0
SRRM4,0
CLEC4A,0
LY9,0
SPINK14,0
ANKRD44,0
ALG6,0
SPZ1,0
PRKCA,0
KCNIP3,0
ABCC10,0
GAS6,0
FGF14,0
RAB7B,0
TBCD,0
FCGR1B,0
ACOT1,0
MRPL3,0
LOC105376633,0
RBM28,0
CAMK1,0
MRPS5,0
PPM1B,0
LOC105378470,0
PRKCQ-AS1,0
TRIM21,0
AGTR1,0
NHLH1,0
TRAK1,0
SLC6A9,0
OR13A1,0
FOSB,0
TFG,0
FAM71E1,0
APOD,0
KLHL42,0
COL6A4P2,0
MYL1,0
HNF4A,0
C7orf43,0
GALNT7,0
TLR3,0
LRP10,0
ANKRD28,0
UPK3B,0
TBXA2R,0
TPTE,0
FSD1,0
ZFP41,0
HLA-DRB1,0
NPFFR2,0
HACE1,0
LUZP2,0
RUNX1T1,0
PCDHGB5,0
FN3KRP,0
TMEM42,0
AIM1L,0
USP3,0
ABHD16A,0
OR2M1P,0
SHANK2,0
PTGES2,0
G6PC2,0
DIRAS2,0
LINC01262,0
RUFY4,0
PTPRA,0
EGR3,0
TMEM232,0
MTUS2,0
CCDC15,0
S100A10,0
SEC22C,0
FAM196A,0
ZFYVE16,0
REV3L,0
SERPINB8,0
SMURF1,0
CFAP36,0
STYK1,0
ABHD12,0
SLC35B3,0
HYPM,0
OCLM,0
CLHC1,0
RPS6KA6,0
SLC44A1,0
ELF5,0
UNC79,0
IFI27L1,0
CTNNB1,0
MYO3B,0
TM6SF2,0
ABL1,0
CIDEB,0
KPNA2,0
TBC1D3B,0
DERL2,0
COPZ2,0
SLC37A3,0
SLC4A10,0
ATP5I,0
COL9A1,0
SEC22A,0
TPRKB,0
PACRG,0
SNU13,0
ARL5A,0
OSBPL8,0
FOXB1,0
PSMB3,0
PRPF38B,0
LAMA1,0
PTH2R,0
TAF1,0
TMEM102,0
OR1A1,0
EPS8L1,0
LOC100131497,0
IQCF3,0
IL9R,0
DCP1B,0
ANXA2P1,0
CAPN14,0
ADORA3,0
NUP107,0
RELT,0
RPS10,0
KDELR3,0
OR1L4,0
MTUS1,0
NR1D1,0
NEU4,0
OR13D1,0
FBXL14,0
MME,0
TMEM67,0
LOC100506207,0
CKAP2L,0
NIF3L1,0
IGF2BP3,0
PGR,0
HMOX2,0
OR10Q1,0
ST3GAL5,0
OR56A3,0
R3HDM4,0
OR56B4,0
SOX12,0
CA2,0
AGAP4,0
MAP3K4,0
UACA,0
DLK1,0
KRT72,0
C12orf49,0
PPP4R1,0
GLT8D1,0
HERC2P2,0
HDAC9,0
GFRA1,0
ZNF302,0
RHBDD2,0
ACYP2,0
FAM189B,0
ACADL,0
ITPK1-AS1,0
MFHAS1,0
PHKA2,0
NAAA,0
COL4A3,0
SLC12A2,0
UMODL1,0
ARF3,0
ZBTB34,0
LINC00662,0
C4orf32,0
LRRTM2,0
HNRNPA1L2,0
INTS4,0
BBS7,0
NPTX1,0
TTC13,0
MYH11,0
ZCCHC10,0
IL12A,0
HERC4,0
LTBP4,0
CNGA3,0
PEX10,0
PCED1A,0
MAP3K5,0
AIM1,0
THNSL2,0
USP15,0
TPSAB1,0
CSNK1E,0
CLCNKA,0
GAS7,0
RBFOX2,0
KIAA2026,0
AK4,0
RASL12,0
NPTX1,0
KIT,0
AOX1,0
SMAP1,0
VGLL3,0
MUC7,0
LINC01152,0
NPAS3,0
NLGN1,0
NDRG4,0
FOXK1,0
PRDM14,0
TIMM44,0
LEP,0
BLOC1S2,0
PCDHGA2,0
SLTM,0
MRPL45,0
LAMB2,0
GABRG3,0
HDGFRP2,0
GPR180,0
SH3BGR,0
KLLN,0
KCNC4,0
CSRNP1,0
PRDX5,0
BCAT1,0
HGF,0
TMEM254,0
CNNM2,0
BAG5,0
LDHD,0
SF3B6,0
PHGDH,0
ABL2,0
LINC00370,0
C1QA,0
SUCLG2-AS1,0
HNRNPA0,0
PMVK,0
BRD4,0
USP51,0
PIH2,0
PIEZO2,0
SGK2,0
HS3ST2,0
SMIM11A,0
EEF1D,0
NFYA,0
PARP6,0
CELF5,0
OR8H3,0
SPOCK3,0
HLA-C,0
TVP23B,0
SLC46A3,0
TPST2,0
LINC00441,0
THPO,0
HAUS8,0
ACADVL,0
INCA1,0
UPF2,0
TACC1,0
KIF27,0
ARL5B,0
PAWR,0
ADAM3A,0
SEMA3E,0
PRDX1,0
GRHL1,0
FANCA,0
PPP1R9B,0
RANBP3,0
SNTN,0
LOC100127940,0
SRSF5,0
SLC4A7,0
RNF20,0
UBE2H,0
ANKRD20A1,0
LOC154449,0
KIAA0101,0
CTAGE6,0
SCGB1A1,0
MX1,0
OR13C9,0
TMED4,0
NDUFB7,0
PSEN1,0
MTMR8,0
HIC2,0
TIMM23,0
ANGEL1,0
HIST1H3G,0
CLVS2,0
WHSC1L1,0
HENMT1,0
ARHGEF40,0
CSN1S2AP,0
SERINC3,0
HIPK2,0
DOCK3,0
MAGEB1,0
AMIGO3,0
C1orf116,0
LEMD1,0
HPRT1,0
NPHS1,0
CCR5,0
SSC4D,0
PNKP,0
GRK6,0
MYH9,0
EFNA2,0
CECR3,0
PDE10A,0
GRK7,0
THEMIS2,0
MKRN3,0
C6orf89,0
ALDH3B2,0
KREMEN2,0
RUVBL1,0
TST,0
C3orf52,0
ATP1A3,0
FAM177B,0
ZHX2,0
CDC42BPA,0
EIF4EBP3,0
C21orf59,0
NUTM2F,0
UBASH3A,0
YIPF2,0
ATXN10,0
ENTPD8,0
CWC25,0
KCNN1,0
LOR,0
SH3BGRL2,0
NBEA,0
RXRG,0
GNRHR2,0
MMP27,0
ERICH1,0
CYP4Z1,0
CACFD1,0
LPAR2,0
CUL5,0
ITGA10,0
CCDC144A,0
KCTD3,0
IFT122,0
ZNF230,0
PTCH2,0
ZC3H15,0
LOC105372441,0
CENPH,0
MIR181A2HG,0
CEP57L1,0
RSRP1,0
SLIT3,0
DRC7,0
ACKR4,0
BDNF,0
ACMSD,0
SNX18,0
SETX,0
CYGB,0
SMG6,0
SNX15,0
TOP3A,0
MYBPC1,0
RFC2,0
KRT1,0
MUC21,0
CFC1B,0
RCCD1,0
POR,0
HLA-F,0
LITAF,0
SGK223,0
AP1AR,0
HEATR3,0
ROBO4,0
RASSF9,0
HHEX,0
PSG6,0
ARHGAP8,0
DDR1,0
SRSF1,0
CCSER2,0
ST3GAL2,0
RARRES1,0
WNT2,0
LDB3,0
SLC18A1,0
PLCD1,0
ZKSCAN7,0
KRT17P5,0
APPBP2,0
KRT34,0
UBE2J2,0
TBC1D4,0
KBTBD11,0
IL37,0
RAD51C,0
WDR73,0
GPBAR1,0
MAGEA8-AS1,0
PCNX4,0
ING3,0
AEBP1,0
RHCG,0
AKAP17A,0
FAXC,0
CCDC137,0
CD34,0
SRPK1,0
TUBB2A,0
XKRX,0
KNL1,0
RIC8B,0
RABIF,0
ZNF493,0
TEX29,0
ZNF586,0
OCIAD1,0
SKIV2L,0
CDC6,0
TRIM13,0
LOC728084,0
ANKRD45,0
CUL4A,0
HOXD12,0
SIGLEC1,0
MINK1,0
PTMS,0
ZNF573,0
IL6ST,0
GNA11,0
AKR7A2P1,0
AKR1C3,0
KLHL23,0
UBE2MP1,0
ATG12,0
LAMP2,0
FGD4,0
SF3B1,0
SPTLC1,0
ECSCR,0
PIP4K2C,0
OR7D2,0
ADAM15,0
CPEB3,0
WTH3DI,0
OCM2,0
COL6A5,0
CHRFAM7A,0
HSPB3,0
CFAP53,0
TIPRL,0
MNT,0
IZUMO1,0
HACD4,0
IGBP1P1,0
CERK,0
HBG2,0
UTP23,0
DCTN5,0
PAIP1,0
FAM126B,0
ENO4,0
RASGRF1,0
RIMBP2,0
HUNK,0
NFIX,0
NMRK2,0
CLN8,0
HIST2H3D,0
MUM1L1,0
NAT1,0
PCED1B,0
EDA,0
ZMAT3,0
SHTN1,0
OR2T3,0
MRGPRX2,0
COX6A1,0
APBA1,0
TCF20,0
SERPINB2,0
CFAP58,0
JMJD8,0
UVRAG,0
TFIP11,0
CHRNA6,0
VSNL1,0
ZC3H14,0
GRIK2,0
PAX3,0
GPC1,0
SNORD100,0
KIF27,0
OR2L8,0
INTS4,0
DLGAP4,0
INTS7,0
ADAM28,0
FOXK2,0
NSF,0
PCDHA13,0
PACRG,0
DOCK2,0
WNT4,0
VPS39,0
PRKAG1,0
SERAC1,0
GAPDHS,0
ZNF443,0
PRKCZ,0
MFAP4,0
PAX2,0
OR2T4,0
DEFB104B,0
SNCB,0
KBTBD6,0
SRGAP2,0
POMP,0
NPVF,0
EXOSC10,0
TGIF1,0
C14orf28,0
PPP6R2,0
SLC25A37,0
SERPINA7,0
PRDM4,0
TTC37,0
LINC01487,0
ST3GAL4,0
RHBDF2,0
TMEM132C,0
SPAG1,0
